learning_id,application,class,identity,label,model,module,ownership_class,source_root,generation_basis,evidence_pointer,reachability,criticality,research_status,register_coverage,detail,open_question,material_delta,NA_PROCESS,DIM_PROCESS,NA_CONFIGURATION,DIM_CONFIGURATION,NA_OPTIONAL_FUNCTION,DIM_OPTIONAL_FUNCTION,NA_SOURCE,DIM_SOURCE,NA_RUNTIME,DIM_RUNTIME,DIM_DATA_MODEL,NA_DATA_MODEL,NA_SECURITY,DIM_SECURITY,DIM_CROSS_MODULE,NA_CROSS_MODULE,DIM_EDGE,NA_EDGE,FUNCTION_COMPLETE,APPLICABLE_DIMS,VERIFIED_DIMS,CONFIG_CONDITION,OPTIONAL_CLASS,OPTIONAL_ACTIVATION,SECURITY_CONDITION,PROCESS_CONDITION,EDGE_CONDITION,PROCESS_FACETS,CROSS_MODULE_CONDITION,DATA_CONDITION,RUNTIME_CONDITION,DET_PROCESS,RV_PROCESS,DET_CONFIGURATION,RV_CONFIGURATION,DET_OPTIONAL_FUNCTION,RV_OPTIONAL_FUNCTION,DET_SOURCE,RV_SOURCE,DET_RUNTIME,RV_RUNTIME,DET_DATA_MODEL,RV_DATA_MODEL,DET_SECURITY,RV_SECURITY,DET_CROSS_MODULE,RV_CROSS_MODULE,DET_EDGE,RV_EDGE,DETERMINED_COMPLETE,RESEARCH_COMPLETE
LI-INV-BEHAVIOUR-0543,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_inventory_history,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:468,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""3"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0544,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_reset,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:531,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0545,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_set_inventory_quantity,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:497,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0546,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_set_inventory_quantity_zero,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:551,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0547,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_stock_quant_relocate,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:452,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""guard-if at entry"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0548,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_validate,ui_method,stock.quant,stock_barcode,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock_barcode/models/stock_quant.py:62,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""guard-if at entry"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0549,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_view_inventory,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:402,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S4_FUNCTION_VERIFIED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.model"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""2"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS AN ACTION"", ""CROSS_MODULE_CALL"": ""YES""}",CALLS ANOTHER DOMAIN OBJECT AT RUNTIME,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0550,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_view_orderpoints,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:390,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",CALLS ANOTHER DOMAIN OBJECT AT RUNTIME,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0551,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_view_quants,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:396,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S4_FUNCTION_VERIFIED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.model"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0552,Inventory,BEHAVIOUR,stock.quant::StockQuant.action_view_stock_moves,ui_method,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:371,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""ui_method"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""ensure_one"", ""VALIDATION"": ""NONE DETECTED"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""NO"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",CALLS ANOTHER DOMAIN OBJECT AT RUNTIME,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0553,Inventory,BEHAVIOUR,stock.quant::StockQuant.check_location_id,constrains,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:606,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('location_id')\""]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.constrains('location_id')"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""RAISES ValidationError"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0554,Inventory,BEHAVIOUR,stock.quant::StockQuant.check_lot_id,constrains,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:612,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('lot_id')\""]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.constrains('lot_id')"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""RAISES ValidationError"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0555,Inventory,BEHAVIOUR,stock.quant::StockQuant.check_product_id,constrains,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:583,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('product_id')\""]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.constrains('product_id')"", ""PRECONDITION"": ""guard-if at entry"", ""VALIDATION"": ""RAISES ValidationError"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0556,Inventory,BEHAVIOUR,stock.quant::StockQuant.constrain_product_quantity,constrains,stock.quant,l10n_ke_edi_oscu_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ke_edi_oscu_stock/models/stock_quant.py:11,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('quantity')\""]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.constrains('quantity')"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""RAISES ValidationError"", ""DECISION_BRANCH"": ""1"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0557,Inventory,BEHAVIOUR,stock.quant::StockQuant.copy,crud_override,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:245,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""crud_override"", ""decorators"": ""[]""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""CALLED DIRECTLY"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""0"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""NO"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""NO super()"", ""OUTPUT"": ""RETURNS NOTHING"", ""CROSS_MODULE_CALL"": ""NO""}",NO RUNTIME CALL TO ANOTHER DOMAIN OBJECT,"READS stock.quant, no mutation detected",,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
LI-INV-BEHAVIOUR-0558,Inventory,BEHAVIOUR,stock.quant::StockQuant.create,crud_override,stock.quant,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_quant.py:253,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,"04,08","{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",,,,VERIFIED,the class carries no configuration condition,NA,the class cannot be optionally activated independently of its module,NA,,VERIFIED,,VERIFIED,VERIFIED,,the class carries no access-control surface of its own,NA,VERIFIED,,VERIFIED,,YES,6,6,,,,,,NO REVERSE/CANCEL ROLE DETECTED,"{""TRIGGER"": ""api.model_create_multi"", ""PRECONDITION"": ""NONE DETECTED"", ""VALIDATION"": ""RAISES UserError"", ""DECISION_BRANCH"": ""11"", ""STATE_TRANSITION"": ""NONE"", ""DATA_MUTATION"": ""YES"", ""ERROR"": ""YES"", ""EXCEPTION"": ""NOT HANDLED"", ""CHAIN"": ""CALLS super()"", ""OUTPUT"": ""RETURNS A VALUE"", ""CROSS_MODULE_CALL"": ""YES""}",CALLS ANOTHER DOMAIN OBJECT AT RUNTIME,MUTATES stock.quant,,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,YES,NO
