id,binding_model_id,create_uid,write_uid,type,path,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter,cache
278,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Chart of Accounts""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Add a new account\\n              </p><p>\\n                An account is part of a ledger allowing your company\\n                to register all kinds of debit and credit transactions.\\n                Companies present their annual accounts in two main parts: the\\n                balance sheet and the income statement (profit and loss\\n                account). The annual accounts of a company are required by law\\n                to disclose a certain amount of information.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,760,\N,80,762,\N,{},account.account,current,"list,kanban,form",kanban,\N,\N,t
277,\N,1,1,ir.actions.act_window,credit-notes,action,"list,form","{""en_US"": ""Credit Notes""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a credit note\\n              </p><p>\\n                Note that the easiest way to create a credit note is to do it directly\\n                from the customer invoice.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,744,\N,80,752,"[('move_type', 'in', ['out_invoice', 'out_refund'])]","{'search_default_out_refund': 1, 'default_move_type': 'out_refund', 'display_account_trust': True}",account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
281,\N,1,1,ir.actions.act_window,multi-ledger,action,"list,form","{""en_US"": ""Multi-ledger""}","{""en_US"": ""<p class=\\""o_view_nocontent_multi_ledger\\""></p>\\n                <h2 class=\\""d-md-block\\"">Ledger group allows managing multiple accounting standards.</h2>\\n                <p>\\n                    Create as many ledger groups as needed to maintain separate ledgers for local GAAP, IFRS, or fiscal\\n                    adjustments, ensuring compliance with diverse regulations.\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{},account.journal.group,current,"list,form",kanban,\N,\N,t
286,\N,1,1,ir.actions.act_window,taxes,action,"list,form","{""en_US"": ""Taxes""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new tax\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,782,\N,80,\N,\N,"{'search_default_sale': True, 'search_default_purchase': True, 'active_test': False}",account.tax,current,"list,kanban,form",kanban,\N,\N,t
288,\N,1,1,ir.actions.act_window,payment-terms,action,"list,form","{""en_US"": ""Payment Terms""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,795,\N,{},account.payment.term,current,"list,kanban,form",kanban,\N,\N,t
630,\N,1,1,ir.actions.act_window,purchase-products,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            No product found. Let's create one!\\n          </p><p>\\n            You must define a product for everything you sell or purchase,\\n            whether it's a storable product, a consumable or a service.\\n          </p>\\n        ""}",2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742,\N,\N,80,506,\N,"{""search_default_filter_to_purchase"":1, ""purchase_product_template"": 1}",product.template,current,"list,form",kanban,\N,\N,t
512,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Barcode Nomenclatures""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Add a new barcode nomenclature\\n              </p><p>\\n                A barcode nomenclature defines how the point of sale identify and interprets barcodes\\n              </p>\\n            ""}",2026-03-18 05:30:53.123601,2026-03-29 06:22:14.010401,\N,\N,80,\N,\N,{},barcode.nomenclature,current,"list,kanban,form",kanban,\N,\N,t
479,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Pipeline Analysis""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    No data found!\\n                </p><p>\\n                    Use this menu to have an overview of your Pipeline.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1267,\N,"{'search_default_filter_opportunity': True, 'search_default_current': True}",crm.lead,current,"graph,pivot,list,form",kanban,\N,\N,t
282,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Bank Statements""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Register a bank statement\\n              </p><p>\\n                A bank statement is a summary of all financial transactions\\n                occurring over a given period of time on a bank account. You\\n                should receive this periodically from your bank.\\n              </p><p>\\n                Odoo allows you to reconcile a statement line directly with\\n                the related sale or purchase invoices.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,776,"[('journal_id.type', '=', 'bank')]",{'journal_type':'bank'},account.bank.statement,current,"list,pivot,graph,form",kanban,\N,\N,t
283,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Credit Statements""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Register a bank statement\\n              </p><p>\\n                A credit statement is a summary of all financial transactions\\n                occurring over a given period of time on a credit account. You\\n                should receive this periodically from your bank.\\n              </p><p>\\n                Odoo allows you to reconcile a statement line directly with\\n                the related sale or purchase invoices.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,776,"[('journal_id.type', '=', 'credit')]",{'journal_type': 'credit'},account.bank.statement,current,"list,pivot,graph",kanban,\N,\N,t
284,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Cash Registers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new cash log\\n              </p><p>\\n                A Cash Register allows you to manage cash entries in your cash\\n                journals. This feature provides an easy way to follow up cash\\n                payments on a daily basis.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,775,\N,80,776,"[('journal_id.type', '=', 'cash')]",{'journal_type':'cash'},account.bank.statement,current,"list,pivot,graph",kanban,\N,\N,t
291,\N,1,1,ir.actions.act_window,customer-products,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                  Create a new sellable product\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{'search_default_filter_to_sell': 1},product.template,current,"list,form",kanban,\N,\N,t
289,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Bank Accounts""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a new bank account\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,140,\N,80,802,\N,{},res.partner.bank,current,"list,form",kanban,\N,\N,t
292,\N,1,1,ir.actions.act_window,vendor-products,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                  Create a new purchasable product\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{'search_default_filter_to_purchase': 1},product.template,current,"list,form",kanban,\N,\N,t
414,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Quotations and Sales""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Create a new quotation, the first step of a new sale!\\n            </p><p>\\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\\n            </p>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,\N,"[('partner_id', 'child_of', active_ids)]",{'default_partner_id': active_id},sale.order,current,"list,kanban,form,graph",kanban,\N,\N,t
203,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Activity Types""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create an Activity Type\\n            </p><p>\\n                Those represent the different categories of things you have to do (e.g. \\""Call\\"" or \\""Prepare meeting\\"").\\n            </p>\\n        ""}",2026-03-18 05:03:54.972867,2026-03-29 06:23:50.677922,\N,\N,80,\N,"['|', ('res_model', '=', False), ('res_model', 'in', ['crm.lead', 'sale.order', 'res.partner', 'product.template', 'product.product'])]",{'default_res_model': 'crm.lead'},mail.activity.type,current,"list,kanban,form",kanban,\N,\N,t
296,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Cash Roundings""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">Create the first cash rounding</p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{},account.cash.rounding,current,"list,form",kanban,\N,\N,t
297,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Configure your document layout""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,842,\N,80,\N,\N,"{""dialog_size"": ""extra-large""}",base.document.layout,new,form,kanban,\N,\N,t
307,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Incoterms""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new incoterm\\n              </p><p>\\n                Incoterms are used to divide transaction costs and responsibilities between buyer and seller.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{},account.incoterms,current,"list,form",kanban,\N,\N,t
398,\N,1,1,ir.actions.act_window,sales,action,"list,form","{""en_US"": ""Quotations""}","{""en_US"": ""<br>\\n            <h2>\\n            Beat competitors with stunning quotations!\\n            </h2><p>\\n            Boost sales with online payments or signatures, upsells, and a great customer portal.\\n            </p>\\n            <a class=\\""btn btn-secondary\\"" href=\\""https://www.odoo.com/documentation/latest/_downloads/312a470653db882b08ad72eb30cb4088/sample_quotation.pdf\\"" target=\\""_blank\\"">\\n                Check a sample. It's clean!\\n            </a>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:51.409806,1085,\N,80,1089,\N,{'search_default_my_quotation': 1},sale.order,current,"list,kanban,form,calendar,pivot,graph,activity,map",kanban,\N,\N,t
691,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Expense Categories""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No expense categories found. Let's create one!\\n              </p><p>\\n                Expense categories can be reinvoiced to your customers.\\n              </p>\\n            ""}",2026-03-18 05:33:47.704597,2026-03-29 06:24:00.096699,\N,\N,80,507,"[('can_be_expensed', '=', True)]","{\n            'default_can_be_expensed': 1,\n            'default_type': 'service',\n            'default_expense_policy' : 'cost',\n        }",product.product,current,"list,kanban,form",kanban,\N,\N,t
302,\N,1,1,ir.actions.act_window,customers,action,"list,form","{""en_US"": ""Customers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new customer in your address book\\n              </p><p>\\n                Odoo helps you easily track all activities related to a customer.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,"{'search_default_customer': 1,'res_partner_search_mode': 'customer', 'default_is_company': True, 'default_customer_rank': 1}",res.partner,current,"list,kanban,form",kanban,\N,\N,t
303,\N,1,1,ir.actions.act_window,vendors,action,"list,form","{""en_US"": ""Vendors""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new supplier in your address book\\n              </p><p>\\n                Odoo helps you easily track all activities related to a supplier.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,"{'search_default_supplier': 1,'res_partner_search_mode': 'supplier', 'default_is_company': True, 'default_supplier_rank': 1}",res.partner,current,"list,kanban,form",kanban,\N,\N,t
300,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Vendor Bills""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Record a new vendor bill\\n                </p><p>\\n                Vendors bills can be pre-generated based on purchase\\n                orders or receipts. This allows you to control bills\\n                you receive from your vendor according to the draft\\n                document in Odoo.\\n            </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,"[('move_type','in',('in_invoice', 'in_refund'))]","{'search_default_partner_id': active_id, 'default_move_type': 'in_invoice', 'default_partner_id': active_id}",account.move,current,"list,form,graph",kanban,\N,\N,t
304,\N,1,1,ir.actions.act_window,accounting,action,"list,form","{""en_US"": ""Dashboard""}","{""en_US"": ""<p class=\\""o_view_nocontent_neutral_face\\"">\\n                This is the accounting dashboard\\n            </p><p>\\n                If you have not installed a chart of account, please install one first.<br>\\n               <a class=\\""btn-link\\"" type=\\""action\\"" name=\\""298\\"" tabindex=\\""-1\\"">Browse available countries.</a>\\n            </p>\\n        ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,853,\N,80,\N,[],{'search_default_dashboard':1},account.journal,current,"kanban,form",kanban,menu,\N,t
765,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Create Shopee Accounts""}",\N,2026-03-18 12:25:37.400056,2026-03-29 06:24:06.099966,\N,\N,80,\N,\N,{},shopee.account,new,form,kanban,\N,\N,t
298,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Chart Templates""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,841,\N,"{'search_default_category_id': 72, 'searchpanel_default_category_id': 72}",ir.module.module,current,"kanban,list,form",kanban,\N,\N,t
308,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Secure Journal Entries""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,874,\N,80,\N,\N,{},account.secure.entries.wizard,new,form,kanban,\N,\N,t
310,471,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Merge accounts""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,888,\N,80,\N,\N,{},account.merge.wizard,new,form,kanban,\N,\N,t
309,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Audit Trail""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">This is the Audit Trail Report</p>\\n        ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,875,\N,80,876,"[\n            ('message_type', '=', 'notification'),\n            ('model', 'in', ('account.move', 'account.account', 'account.tax', 'res.partner', 'res.company')),\n        ]",{},mail.message,current,list,kanban,\N,\N,t
463,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Lost Reasons""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Create a Lost Reason\\n          </p><p>\\n            Use Lost Reasons to report on why opportunities are lost (e.g.\\""Undercut by competitors\\"").\\n          </p>\\n        ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,{},crm.lost.reason,current,"list,form",kanban,\N,\N,t
458,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Convert to opportunity""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1218,\N,80,\N,\N,{},crm.lead2opportunity.partner,new,form,kanban,\N,\N,t
461,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Update Probabilities""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1221,\N,80,\N,\N,{},crm.lead.pls.update,new,form,kanban,\N,\N,t
469,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""My Activities""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Looks like nothing is planned.\\n                </p><p>\\n                    Schedule activities to keep track of everything you have to do.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1242,\N,80,1243,"[(""active"", ""in"", [True, False]), (""activity_ids.active"", ""in"", [True, False])]","\n            {\n                'default_type': 'opportunity',\n                'force_search_count': 1,\n                'search_default_assigned_to_me': 1,\n            }\n            ",crm.lead,current,"list,kanban,graph,pivot,calendar,form,activity",kanban,\N,\N,t
471,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Pipeline""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1248,"[('type','=','opportunity')]","{\n                    'default_type': 'opportunity',\n                    'search_default_assigned_to_me': 1,\n                    'show_user_team_stages': 1,\n            }",crm.lead,current,"kanban,list,graph,pivot,form,calendar,activity",kanban,\N,\N,t
472,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Forecast""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    No opportunity to display!\\n                </p><p>\\n                    Easily set expected closing dates and overview your revenue streams.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1249,"[('type', '=', 'opportunity')]","{\n                'default_type': 'opportunity',\n                'search_default_assigned_to_me': 1,\n                'search_default_forecast': 1,\n                'search_default_date_deadline': 1,\n                'forecast_field': 'date_deadline'\n            }",crm.lead,current,"kanban,graph,pivot,list,form",kanban,\N,\N,t
577,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""To Do""}",\N,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,\N,,"{'contact_display': 'partner_address', 'search_default_available': 1, 'search_default_waiting': 1}",stock.picking,current,"list,kanban,form,calendar",kanban,\N,\N,t
473,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""New Lead""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1231,\N,80,1239,"[('type','=','lead')]","{\n                'search_default_team_id': [active_id],\n                'default_team_id': active_id,\n                'default_type': 'lead',\n            }",crm.lead,current,form,kanban,\N,\N,t
476,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Settings""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1254,\N,80,\N,\N,"{'module' : 'crm', 'bin_size': False}",res.config.settings,current,form,kanban,\N,\N,t
474,636,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Add/Remove Followers""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,"{'default_res_model': 'crm.lead', 'default_res_ids': active_ids}",mail.followers.edit,new,form,kanban,\N,\N,t
475,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Lead Activity Plans""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a Lead Activity Plan\\n                </p>\\n                <p>\\n                    Activity plans are used to assign a list of activities in just a few clicks\\n                    (e.g. \\""Demo Preparation Process\\"", \\""Qualification\\"", ...)\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,382,"[('res_model', '=', 'crm.lead')]",{'default_res_model': 'crm.lead'},mail.activity.plan,current,"list,kanban,form",kanban,\N,\N,t
477,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Activities""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Let's get to work!\\n                </p><p>\\n                    Activities marked as Done on Leads will appear here, providing an overview of lead interactions.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,[],"{\n                'search_default_completion_date': 1,\n                'pivot_column_groupby': ['subtype_id', 'mail_activity_type_id'],\n                'pivot_row_groupby': ['date:month'],\n                'graph_mode': 'bar',\n                'graph_groupbys': ['date:month', 'subtype_id'],\n            }",crm.activity.report,current,"graph,pivot,list",kanban,\N,\N,t
481,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Leads""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a new lead\\n                </p><p>\\n                    Use leads if you need a qualification step before creating an\\n                    opportunity or a customer. It can be a business card you received,\\n                    a contact form filled in your website, or a file of unqualified\\n                    prospects you import, etc.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1239,"['|', ('type','=','lead'), ('type','=',False)]","{\n                    'search_default_team_id': [active_id],\n                    'default_team_id': active_id,\n                    'default_type': 'lead',\n                }\n            ",crm.lead,current,"list,kanban,form",kanban,\N,\N,t
483,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Overdue Opportunities""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1237,\N,80,1248,"[('type','=','opportunity')]","{\n                    'search_default_team_id': [active_id],\n                    'search_default_overdue_opp': 1,\n                    'default_team_id': active_id,\n                    'default_type': 'opportunity',\n                    'default_user_id': uid,\n                }\n            ",crm.lead,current,"kanban,list,graph,form,calendar,pivot",kanban,\N,\N,t
613,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Adjust Valuation""}",\N,2026-03-18 05:31:08.152547,2026-03-29 06:23:25.61692,\N,\N,80,\N,\N,{},product.value,current,form,kanban,\N,\N,t
616,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Unit Cost History""}",\N,2026-03-18 05:31:08.152547,2026-03-29 06:23:25.61692,\N,\N,80,\N,"[(""product_id"", ""="", active_id)]",{},stock.avco.report,current,list,kanban,\N,\N,t
614,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Valuation""}",\N,2026-03-18 05:31:08.152547,2026-03-29 06:23:25.61692,1540,\N,80,\N,"['|', ('is_in', '=', True), ('is_out', '=', True)]",{},stock.move,current,list,kanban,\N,\N,t
625,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Warehouse Analysis""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    No data yet!\\n                </p>\\n            ""}",2026-03-18 05:31:12.999025,2026-03-29 06:23:28.92897,\N,\N,80,1567,"[('picking_type_code', '!=', False)]","{\n                'search_default_done_deliveries': 1,\n                'search_default_filter_date_done': 1}",stock.report,current,"graph,pivot",kanban,\N,\N,t
313,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Revisions""}",\N,2026-03-18 05:04:18.547626,2026-03-29 06:24:40.105492,\N,\N,80,\N,\N,{},spreadsheet.revision,current,"list,form",kanban,\N,\N,t
318,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Fiscal Years""}","{""en_US"": ""<p class=\\""oe_view_nocontent_create\\"">\\n                Click here to create a new fiscal year.\\n            </p>\\n        ""}",2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619,\N,\N,80,\N,\N,{},account.fiscal.year,current,"list,form",kanban,\N,\N,t
316,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Account Tags""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Add a new tag\\n          </p>\\n        ""}",2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619,\N,\N,80,774,\N,{},account.account.tag,current,"list,form",kanban,\N,\N,t
622,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Product Barcodes""}",\N,2026-03-18 05:31:11.970932,2026-03-29 06:24:45.370333,1556,\N,80,\N,\N,{},product.product,current,list,kanban,\N,\N,t
317,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Account Groups""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new account group\\n            </p>\\n        ""}",2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619,\N,\N,80,764,\N,{},account.group,current,"list,form",kanban,\N,\N,t
618,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Open picking form""}",\N,2026-03-18 05:31:11.970932,2026-03-29 06:24:45.370333,\N,\N,80,\N,\N,"{\n            'res_id': active_id,\n        }\n        ",stock.picking,current,form,kanban,\N,\N,t
482,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Opportunities""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a new lead\\n                </p><p>\\n                    Odoo helps you keep track of your sales pipeline to follow\\n                    up potential sales and better forecast your future revenues.\\n                </p><p>\\n                    You will be able to plan meetings and phone calls from\\n                    opportunities, convert them into quotations, attach related\\n                    documents, track all discussions, and much more.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1237,\N,80,1248,"[('type','=','opportunity')]","{\n                    'search_default_team_id': [active_id],\n                    'default_team_id': active_id,\n                    'default_type': 'opportunity',\n                    'default_user_id': uid,\n                }\n            ",crm.lead,current,"kanban,list,graph,form,calendar,pivot",kanban,\N,\N,t
485,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Pipeline Analysis""}","{""en_US"": ""<p>Opportunities Analysis gives you an instant access to your opportunities with information such as the expected revenue, planned cost, missed deadlines or the number of interactions per opportunity. This report is mainly used by the sales manager in order to do the periodic review with the channels of the sales pipeline.</p>""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1267,[],"{\n                'search_default_team_id': [active_id],\n                'list_view_ref': 'crm.crm_lead_view_tree_opportunity_reporting',\n                'search_default_filter_opportunity': True,\n                'search_default_filter_create_date': 1}",crm.lead,current,"graph,pivot,list,form",kanban,\N,\N,t
200,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Teams""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Define a new sales team\\n            </p><p>\\n                Use Sales Teams to organize your sales departments.\\n                Each team will work with a separate pipeline.\\n            </p>\\n        ""}",2026-03-18 05:03:54.972867,2026-03-29 06:22:55.489688,\N,\N,80,\N,"[('use_opportunities', '=', True)]",{},crm.team,current,"kanban,form",kanban,\N,\N,t
671,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Job Positions""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Ready to recruit more efficiently?\\n                </p>\\n                <a name=\\""670\\"" class=\\""btn btn-link\\"" type=\\""action\\"">\\n                    Let's create a job position\\n                </a>\\n            ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,1737,\N,"{""search_default_Current"":1}",hr.job,current,"list,form",kanban,\N,\N,t
678,\N,1,1,ir.actions.act_window,all_activities,action,"list,form","{""en_US"": ""All activities""}",\N,2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,1745,"[\n                ('company_id', 'in', allowed_company_ids),\n                ('activity_ids', '!=', False),\n            ]","{'chat_icon': True, 'searchpanel_default_company_id': allowed_company_ids[0]}",hr.employee,current,"activity,list,kanban,form,graph,pivot",kanban,\N,\N,t
681,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Departments""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a new department\\n                </p><p>\\n                    Structure Employees per department and have an overview of e.g.\\n                    expenses, timesheets, time off, recruitment, etc.\\n                </p>\\n            ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,1757,"[(""has_read_access"", ""="", True)]",{},hr.department,current,"list,form,kanban",kanban,\N,\N,t
